,Name,Artist,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,year
203,Are You Gonna Be My Girl,Jet,0.00148,0.613,213800,0.953,0,0.000582,2,0.152,1.0157125,1,0.0855,105.046,0.537,2003
204,Are You Gonna Kiss Me Or Not,Thompson Square,0.039,0.485,184920,0.701,0,0,8,0.0977,1.015609167,1,0.0288,151.948,0.613,2011
205,Are You Happy Now?,Michelle Branch,0.0039,0.484,230760,0.827,0,0.00143,8,0.0876,1.015187778,1,0.046,179.566,0.717,2003
206,Arms,Christina Perri,0.11,0.463,261213,0.755,0,4.89E-06,4,0.103,1.014654444,1,0.0634,145.319,0.252,2011
207,As Good As I Once Was,Toby Keith,0.3035,0.6795,227866.5,0.8745,0,0,5,0.133,1.015531806,1,0.04015,119.0345,0.651,2005
208,As We Lay,Kelly Price,0.425,0.577,380333,0.349,0,0,8,0.134,1.014508333,1,0.0312,124.01,0.131,2000
209,Asap,T.I.,0.335,0.79,284413,0.645,1,0,9,0.405,1.015159444,1,0.317,158.13,0.583,2004
210,Asmr,21 Savage,0.0399,0.84,171714,0.543,1,0,1,0.117,1.014517222,1,0.476,170.067,0.161,2018
211,Ass Like That,Eminem,0.409,0.646,265480,0.796,1,0,2,0.107,1.014957778,1,0.366,83.093,0.676,2004
212,Astronauts,"Future, Juice Wrld",0.0402,0.732,169920,0.586,1,2.66E-06,1,0.121,1.014481111,1,0.232,76.48,0.73,2018
213,At The Club,"Jacquees, Dej Loaf",0.124,0.795,173054,0.668,0,0,7,0.0739,1.014642222,0,0.093,92.029,0.372,2017
214,Atm,J. Cole,0.115,0.772,216727,0.498,1,0,8,0.0898,1.014538611,1,0.649,81.817,0.351,2018
215,Attention,Charlie Puth,0.109,0.775,208787,0.613,0,2.33E-05,3,0.134,1.015392778,0,0.0542,100.066,0.797,2018
216,Attention,The Weeknd,0.688,0.671,197653,0.428,1,0.000182,4,0.119,1.014707778,0,0.124,148.04,0.362,2016
217,Austin,Blake Shelton,0.188,0.605,230333,0.609,0,0,7,0.0982,1.014704722,1,0.0278,119.914,0.275,2001
218,Automatic,Miranda Lambert,0.0435,0.591,247827,0.703,0,2.34E-06,10,0.145,1.014941389,1,0.0256,95.993,0.402,2014
219,Aw Naw,Chris Young,0.0639,0.652,188707,0.859,0,0,2,0.0777,1.015626111,1,0.0358,109.971,0.491,2013
220,Awake And Alive,Skillet,0.0425,0.434,209493,0.939,0,0,4,0.491,1.015838056,0,0.0593,159.932,0.569,2009
221,Away From Me,Puddle Of Mudd,0.000306,0.388,238467,0.943,1,0,8,0.168,1.015853611,1,0.104,154.721,0.162,2003
222,Away From The Sun,3 Doors Down,0.0244,0.541,232067,0.677,0,0,0,0.0854,1.014941389,1,0.0271,131.922,0.237,2002
223,Axel F,Crazy Frog,0.27,0.864,172695,0.903,0,0.638,2,0.0791,1.015761667,1,0.0414,138.043,0.741,2005
224,Ayo,"Chris Brown, Tyga",0.0399,0.823,225227,0.563,1,0,6,0.0851,1.015251389,1,0.0443,98.031,0.682,2015
225,B.E.D.,Jacquees,0.00368,0.739,236147,0.536,1,0,1,0.0968,1.014860833,1,0.0587,122.022,0.193,2018
226,B.Y.O.B.,System Of A Down,0.00662,0.556,255467,0.981,1,0,1,0.218,1.01592,0,0.128,101.423,0.716,2005
227,Babel,"Mumford, Sons",0.0253,0.373,208933,0.813,0,0.000227,2,0.0826,1.014963889,1,0.0543,80.465,0.647,2012
228,Baby,Ashanti,0.0084,0.567,265707,0.58,1,5.37E-06,4,0.0342,1.0150675,0,0.223,157.596,0.46,2002
229,Baby Be My Love Song,Easton Corbin,0.0569,0.488,199747,0.713,0,0,0,0.305,1.014958889,1,0.0472,167.973,0.483,2015
230,Baby I,Ariana Grande,0.0153,0.7245,197600,0.796,0,0,1,0.354,1.015643056,1,0.0327,101.9755,0.5295,2013
231,Baby Shark,Pinkfong,0.2845,0.825,88628,0.8755,0,0,5,0.19995,1.015929306,1,0.152,115.0555,0.6505,2017
232,Baby U Are,Gerald Levert,0.0196,0.657,317067,0.537,0,5.55E-06,6,0.102,1.014493056,0,0.199,172.212,0.636,2000
233,Babylon,David Gray,0.0598,0.737,265667,0.543,0,0.01,8,0.103,1.013776944,1,0.0374,112.016,0.256,1998
234,Back At One,Brian Mcknight,0.452,0.661,263667,0.346,0,0,11,0.131,1.014134722,1,0.03,129.752,0.256,1999
235,Back At One,Mark Wills,0.174,0.627,246493,0.451,0,0,11,0.0634,1.014038333,1,0.0275,129.872,0.291,2000
236,Back Here,Bbmak,0.0698,0.624,218200,0.945,0,4.57E-06,7,0.0867,1.015803056,1,0.0343,104.77,0.914,2000
237,Back On Road,"Gucci Mane, Drake",0.329,0.833,149080,0.673,1,0,1,0.136,1.0147275,0,0.315,148.019,0.753,2016
238,Back Then,Mike Jones,0.0101,0.776,244187,0.736,1,0,9,0.18,1.014914444,1,0.255,159.838,0.536,2005
239,Back To Back,Drake,0.00855,0.893,170638,0.48,1,0,1,0.116,1.015631111,0,0.356,86.976,0.382,2015
240,Back To December,Taylor Swift,0.117,0.529,293027,0.67,0,0,2,0.334,1.015371389,1,0.0303,141.893,0.286,2010
241,Back To Sleep,Chris Brown,0.0424,0.647,201253,0.646,1,0,9,0.0888,1.015143611,0,0.243,92.981,0.721,2015
242,Back To You,Selena Gomez,0.0984,0.6,210240,0.683,0,1.26E-06,6,0.11,1.014924722,1,0.0493,102.036,0.494,2018
243,Backroad Song,Granger Smith,0.0352,0.488,236787,0.833,0,0.0172,11,0.34,1.014841389,1,0.0437,174.006,0.751,2016
244,Backwoods,Justin Moore,0.0678,0.497,155893,0.932,0,2.50E-06,8,0.116,1.015269722,1,0.0527,157.884,0.774,2009
245,Bad At Love,Halsey,0.0604,0.675,181279,0.751,0,0,0,0.0893,1.015683611,1,0.0296,118.384,0.612,2017
246,Bad Blood,Bastille,0.0157,0.663,212613,0.777,0,0.00829,5,0.0755,1.01514,0,0.0375,143.003,0.94,2013
247,Bad Blood,Taylor Swift,0.0878,0.649,211933,0.798,0,6.30E-06,7,0.1745,1.014969722,1,0.1855,170.1865,0.291,2014
248,Bad Day,Daniel Powter,0.359,0.591,233780,0.726,0,0.0016982,3,0.159,1.015088333,1,0.02995,140.037,0.525,2005
249,Bad Day,Fuel,0.000374,0.291,195467,0.735,0,4.53E-06,9,0.0808,1.0153425,1,0.0415,175.978,0.19,2000
250,Bad Girlfriend,Theory Of A Deadman,0.00298,0.504,205627,0.957,1,0,0,0.187,1.015928611,1,0.0529,135.013,0.676,2008
251,Bad Guy,Billie Eilish,0.328,0.701,194088,0.425,0,0.13,7,0.1,1.013620833,1,0.375,135.128,0.562,2019
252,Bad Idea,Ariana Grande,0.0268,0.847,267107,0.579,0,0.0545,1,0.102,1.015190556,1,0.0719,137.998,0.569,2019
253,Bad Liar,Imagine Dragons,0.0697,0.3785,260533,0.6395,0,0,3,0.3495,1.014759722,1,0.0657,177.9065,0.09735,2018
254,Bad Liar,Selena Gomez,0.189,0.965,214648,0.414,0,0,1,0.0767,1.014886667,1,0.0713,121.032,0.728,2017
255,Bad Romance,Lady Gaga,0.00314,0.696,294573,0.921,1,5.24E-05,0,0.0842,1.015623611,1,0.0363,119.001,0.714,2009
256,Bad!,Xxxtentacion,0.0643,0.78,94246,0.492,0,0.0313,5,0.174,1.015722222,0,0.0671,143.983,0.374,2018
257,Bailamos,Enrique Iglesias,0.0528,0.627,214067,0.888,0,0.00237,9,0.136,1.015410278,0,0.0388,99.905,0.591,1999
258,Bait A Hook,Justin Moore,0.0191,0.668,208493,0.781,0,0,1,0.113,1.014958056,1,0.0267,105.945,0.695,2011
259,Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",0.270666667,0.705333333,199360,0.761666667,0,0,0,0.384333333,1.015531111,0,0.089666667,150.021,0.725,2014
260,Banjo,Rascal Flatts,0.0186,0.617,256133,0.862,0,0,2,0.161,1.014901111,1,0.0337,101.971,0.769,2012
261,Bank Account,21 Savage,0.0151,0.884,220307,0.346,1,7.04E-06,8,0.0871,1.014381111,0,0.351,75.016,0.376,2017
262,Barbie Dreams,Nicki Minaj,0.313,0.85,279867,0.787,1,0,8,0.194,1.015518333,0,0.338,87.983,0.7,2018
263,Barbie Tingz,Nicki Minaj,0.0867,0.917,191700,0.679,1,0,6,0.588,1.014976944,1,0.266,102.449,0.453,2018
264,Barcelona,Ed Sheeran,0.448,0.747,191147,0.76,0,0,1,0.153,1.015473889,1,0.187,99.975,0.682,2017
265,Barefoot Blue Jean Night,Jake Owen,0.208,0.6,167427,0.808,0,0,4,0.196,1.015366944,1,0.0403,172.016,0.809,2011
266,Bat Country,Avenged Sevenfold,0.000248,0.541,311813,0.968,0,8.28E-06,0,0.423,1.015519722,1,0.0396,125.04,0.505,2005
267,Battle Scars,"Lupe Fiasco, Guy Sebastian",0.186,0.517,250320,0.811,0,0,5,0.105,1.015409444,0,0.286,168.269,0.494,2012
268,Battlefield,Jordin Sparks,0.0178,0.613,241348,0.634,0,0,2,0.0719,1.015702222,1,0.0339,144.953,0.37,2009
269,Be Alright,Dean Lewis,0.701,0.552,196433,0.5615,1,0,11,0.08075,1.014734167,1,0.0351,126.5525,0.468,2018
270,Be Careful,Cardi B,0.0256,0.82,210787,0.568,1,0,6,0.0952,1.014380556,0,0.411,152.279,0.535,2018
271,Be Good To Me,Ashley Tisdale,0.141,0.655,213827,0.857,0,0,0,0.298,1.015514444,1,0.0994,97.994,0.719,2007
272,Be Like That,3 Doors Down,0.00528,0.487,265907,0.702,0,4.97E-06,7,0.129,1.014988056,1,0.0238,95.982,0.306,2000
273,Be My Escape,Relient K,0.00605,0.554,240453,0.864,0,0,9,0.132,1.015260556,1,0.0394,112.523,0.299,2004
274,Be Ok,Ingrid Michaelson,0.127,0.82,148080,0.788,0,0,4,0.117,1.0147925,1,0.0486,133.019,0.933,2008
275,Be With You,Enrique Iglesias,0.0359,0.69,220160,0.871,0,0.000843,1,0.0347,1.015143333,0,0.0329,121.984,0.561,1999
276,Be Yourself,Audioslave,0.143,0.423,278973,0.845,0,5.07E-06,11,0.213,1.015691944,0,0.0559,116.602,0.317,2005
277,Beachin',Jake Owen,0.344,0.527,191040,0.902,0,4.63E-05,6,0.0669,1.01518,1,0.0601,181.964,0.709,2013
278,Beat Of The Music,Brett Eldredge,0.00898,0.629,179293,0.808,0,9.06E-06,9,0.0751,1.015520833,1,0.0269,110.001,0.773,2013
279,Beat This Summer,Brad Paisley,0.313,0.563,281453,0.722,0,0,6,0.393,1.015207778,1,0.0407,150.039,0.801,2013
280,Beautiful,Bazzi,0.214,0.666,178242,0.677,0,0,2,0.0979,1.015071389,1,0.0326,100.014,0.178,2018
281,Beautiful,Christina Aguilera,0.578,0.456,238560,0.573,0,3.05E-06,5,0.114,1.015592778,0,0.0275,76.19,0.0992,2002
282,Beautiful,Eminem,0.251,0.727,392827,0.696,1,0,5,0.0726,1.015424444,0,0.0706,132.077,0.467,2009
283,Beautiful Crazy,Luke Combs,0.676,0.551,193200,0.402,0,0,11,0.0928,1.0146025,1,0.0262,103.313,0.382,2018
284,Beautiful Day,U2,0.01825,0.5395,245633.5,0.9195,0,0.001465,2,0.352,1.014808056,1,0.0491,136.272,0.453,2000
285,Beautiful Drug,Zac Brown Band,0.0539,0.619,191600,0.852,0,2.82E-06,8,0.124,1.015210278,0,0.0808,125.943,0.339,2015
286,Beautiful Girls,Sean Kingston,0.1545,0.7535,233653,0.6635,0,0,5,0.279,1.015003611,1,0.06265,130.002,0.7385,2007
287,Beautiful Mess,Diamond Rio,0.420666667,0.444333333,227733.3333,0.706666667,0,0,1,0.096666667,1.014843148,1,0.038466667,177.493,0.427333333,1991
288,Beautiful Soul,Jesse Mccartney,0.0759,0.66,214227,0.666,0,0,9,0.0268,1.015460556,1,0.0472,89.975,0.933,2004
289,Beautiful Stranger,Madonna,0.122,0.52,260760,0.756,0,3.53E-05,11,0.389,1.015580833,1,0.0288,122.448,0.286,2009
290,Beautiful Trauma,P!Nk,0.0868,0.412,250053,0.619,1,2.55E-06,7,0.4,1.014891667,1,0.0725,95.977,0.234,2017
291,Beauty,Dru Hill,0.588,0.725,272560,0.278,0,0,0,0.0869,1.012681944,0,0.0704,119.788,0.489,1998
292,Beauty And The Beast,"Ariana Grande, John Legend",0.126,0.489,227928,0.54,0,0,6,0.103,1.014709444,1,0.0288,81.4,0.27,2017
293,Because I Got High,Afroman,0.169,0.802,197760,0.341,1,0,7,0.0783,1.014288889,1,0.488,166.01,0.849,2001
294,Because Of You,Kelly Clarkson,0.254,0.583,219493,0.584,0,0,5,0.123,1.015177222,0,0.0314,140.039,0.136,2004
295,Because You Love Me,Jo Dee Messina,0.569,0.418,231280,0.351,0,0,9,0.103,1.014053611,1,0.0293,145.379,0.139,1998
296,Bed,J. Holiday,0.17,0.684,275107,0.606,0,0,5,0.058,1.014647778,0,0.0504,127.901,0.723,2007
297,Been You,Justin Bieber,0.0223,0.74,199227,0.781,0,0,7,0.321,1.014943333,0,0.07,113.021,0.861,2015
298,Beer In Mexico,Kenny Chesney,0.001165,0.5815,270906.5,0.9075,0,0.000517,2,0.0946,1.014814861,1,0.0413,137.9785,0.4745,2005
299,Beer Money,Kip Moore,0.0223,0.745,218147,0.805,0,1.06E-06,2,0.13,1.015125278,1,0.0307,126.065,0.765,2012
300,Beer Never Broke My Heart,Luke Combs,0.0139,0.538,186733,0.863,0,0,1,0.0874,1.015421389,1,0.0481,77.001,0.637,2019
301,Beers Ago,Toby Keith,0.0284,0.565,206640,0.84,0,0,0,0.0928,1.0153775,1,0.0296,144.04,0.742,2011
302,Before He Cheats,Carrie Underwood,0.271,0.519,199947,0.749,0,0,6,0.119,1.015745,0,0.0405,147.905,0.29,2005
303,Beggin',Madcon,0.0284,0.715,218707,0.796,0,0,4,0.0658,1.015308611,0,0.0534,129.04,0.431,2009
304,Begin Again,Taylor Swift,0.199,0.53,237613,0.526,0,3.52E-06,7,0.232,1.0143475,1,0.0263,79.025,0.323,2012
305,Behind Blue Eyes,Limp Bizkit,0.4625,0.5895,269680,0.495,0,0,7,0.10715,1.014887222,1,0.02695,120.3375,0.08675,2003
306,Behind These Hazel Eyes,Kelly Clarkson,0.00165,0.548,198973,0.889,0,0.00109,9,0.197,1.015366111,1,0.0382,90.048,0.425,2004
307,Believe,"Brooks, Dunn",0.7745,0.598,339044.5,0.2335,0,6.57E-05,9,0.104,1.014188194,1,0.03695,117.208,0.218,2005
308,Believe,Cher,0.0082,0.652,239027,0.917,0,0,6,0.0509,1.0148,1,0.0548,132.975,0.459,1998
309,Believe,"Mumford, Sons",0.0253,0.359,221040,0.621,0,0.0586,11,0.223,1.014588333,0,0.0443,113.699,0.422,2015
310,Believe,Staind,0.000659,0.537,257307,0.736,1,0.00281,10,0.15,1.015355278,0,0.0284,113.933,0.227,2008
311,Believer,Imagine Dragons,0.0622,0.776,204347,0.78,0,0,10,0.081,1.015451667,0,0.128,124.949,0.666,2017
312,Bent,Matchbox Twenty,0.0404,0.518,256133,0.83,0,3.85E-06,6,0.375,1.014773889,0,0.0386,95.468,0.527,2000
313,Berzerk,Eminem,0.0217,0.739,238746,0.872,1,0,11,0.26,1.015539167,0,0.333,95.084,0.684,2013
314,Best Day Of My Life,American Authors,0.0591,0.673,194240,0.902,0,0.000262,2,0.0558,1.016002222,1,0.0346,100.012,0.538,2014
315,Best Days Of Your Life,Kellie Pickler,0.0233,0.6495,226800,0.862,0,0,9,0.07325,1.015240556,1,0.05675,127.9425,0.5395,2008
316,Best Friend,Young Thug,0.0358,0.959,213000,0.598,1,0,8,0.358,1.015129444,1,0.0713,127.029,0.408,2015
317,Best I Ever Had,Drake,0.14255,0.413,258225,0.908,1,0,3,0.161,1.015993194,1,0.3525,162.261,0.5815,2009
318,Best I Ever Had,Gary Allan,0.00254,0.273,251480,0.59,0,1.07E-06,6,0.108,1.015278611,1,0.0295,174.863,0.214,2005
319,Best I Ever Had,Gavin Degraw,0.00229,0.547,226200,0.932,0,0,7,0.335,1.015211944,1,0.0968,134.981,0.513,2013
320,Best Of Intentions,Travis Tritt,0.363,0.659,257400,0.468,0,0,8,0.0964,1.014600278,1,0.0232,99.066,0.37,2000
321,Best Of You,Foo Fighters,0.0008445,0.3715,255300,0.941,0,9.15E-05,1,0.157,1.015324722,0,0.0698,130.0765,0.3585,2005
322,Best Shot,Jimmie Allen,0.75,0.629,195053,0.464,0,0,4,0.0853,1.014244444,1,0.0334,156.051,0.523,2018
323,Best Song Ever,One Direction,0.0227,0.652,200107,0.877,0,0,1,0.0789,1.015837222,1,0.0465,118.491,0.486,2013
324,Betcha Can'T Do It Like Me,D4L,0.00956,0.901,220467,0.359,1,0,10,0.0752,1.014389444,0,0.248,149.019,0.219,2005
325,Betrayed,Lil Xan,0.425,0.822,187313,0.4265,1,0,10,0.1165,1.013951111,0,0.1415,119.985,0.259,2017
326,Better,Khalid,0.0765,0.596,229320,0.552,0,0.334,0,0.104,1.013811667,0,0.097,97.949,0.112,2018
327,Better As A Memory,Kenny Chesney,0.433,0.576,252707,0.302,0,3.30E-05,2,0.133,1.013376389,1,0.033,70.932,0.145,2007
328,Better Dig Two,The Band Perry,0.398,0.6395,193460,0.683,0,0,7,0.0835,1.015223889,1,0.05295,155.834,0.611,2012
329,Better In Time,Leona Lewis,0.512,0.584,234173,0.7,0,2.43E-05,6,0.13,1.015485833,1,0.0506,163.953,0.549,2007
330,Better Life,Keith Urban,0.0388,0.619,283360,0.827,0,1.59E-05,2,0.0314,1.015683194,1,0.03765,104.946,0.793,2004
331,Better Man,Little Big Town,0.112,0.514,263120,0.836,0,0,5,0.0878,1.015649167,1,0.0381,143.888,0.501,2017
332,Better Now,Post Malone,0.331,0.68,231267,0.578,1,0,10,0.135,1.015054444,1,0.04,145.038,0.341,2018
333,Better Than I Used To Be,Tim Mcgraw,0.175,0.452,201000,0.566,0,1.24E-05,5,0.0888,1.01501,1,0.0292,138.154,0.407,2012
334,Better Than Me,Hinder,0.205,0.449,223533,0.682,0,0,2,0.175,1.015195833,0,0.029,139.924,0.254,2005
335,Better Than Revenge,Taylor Swift,0.0139,0.516,217160,0.917,0,6.37E-06,11,0.36,1.015781667,0,0.0827,145.821,0.635,2010
336,Beverly Hills,Weezer,0.0932,0.693,196093,0.823,0,0,5,0.328,1.015621944,1,0.0726,87.904,0.741,2005
337,Bickenhead,Cardi B,0.154,0.884,181624,0.814,1,1.67E-06,7,0.158,1.015185278,1,0.303,155.938,0.907,2018
338,Big Green Tractor,Jason Aldean,0.646,0.623,204200,0.59,0,0,4,0.295,1.015273889,1,0.028,137.071,0.579,2009
339,Big Night,Big Time Rush,0.000486,0.607,196133,0.733,0,1.59E-06,6,0.313,1.015519444,0,0.0312,140.097,0.57,2010
340,Big Ole Freak,Megan Thee Stallion,0.00867,0.799,214851,0.699,1,0,2,0.132,1.014529444,1,0.204,142.979,0.627,2018
341,Big Rings,"Drake, Future",0.00196,0.776,217707,0.675,1,0,8,0.227,1.014937778,0,0.266,131.984,0.27,2015
342,Big Star,Kenny Chesney,0.0056,0.655,239560,0.807,0,2.42E-05,0,0.159,1.014535,1,0.0309,120.781,0.73,2002
343,Bigger Than My Body,John Mayer,0.0121,0.607,265960,0.936,0,0.0418,4,0.309,1.015813611,1,0.033,117.303,0.517,2003
344,Bill Gates,Lil Wayne,0.274,0.564,258787,0.798,1,3.44E-05,7,0.129,1.015168889,1,0.227,90.67,0.669,2010
345,Billie Jean,Michael Jackson,0.019233333,0.924,294018,0.563333333,0,0.037466667,11,0.039733333,1.014982593,0,0.0452,117.044,0.856333333,1982
346,Bills,Lunchmoney Lewis,0.274,0.699,204600,0.747,1,0,5,0.486,1.0157075,1,0.0964,126.001,0.683,2015
347,Billy,6Ix9Ine,0.175,0.764,112667,0.711,1,0,4,0.105,1.015606111,0,0.288,90.076,0.774,2018
348,Birthday,Katy Perry,0.0879,0.719,215042,0.674,0,3.75E-06,11,0.112,1.015243889,1,0.0681,125.986,0.843,2013
349,Birthday Cake,Rihanna,0.32,0.702,78200,0.826,1,0.000227,3,0.355,1.014861667,1,0.0529,80.014,0.329,2011
350,Birthday Sex,Jeremih,0.296,0.678,226507,0.5225,0,0,7,0.1505,1.015110278,0,0.0433,60.0165,0.4455,2009
351,Black,Dierks Bentley,0.252,0.652,211160,0.654,0,0.000553,1,0.117,1.014808333,1,0.0377,120.019,0.605,2016
352,Black And Yellow,Wiz Khalifa,0.0646,0.684,217667,0.834,1,0,2,0.271,1.01541,0,0.0675,164.02,0.538,2011
353,Black Magic,Little Mix,0.0343,0.776,211786,0.875,0,0,4,0.314,1.015129167,1,0.0575,111.988,0.849,2015
354,Black Skinhead,Kanye West,0.0011,0.766,188013,0.809,1,0,1,0.168,1.014965833,1,0.279,130.127,0.325,2013
355,Blackout,Breathe Carolina,0.00537,0.662,210200,0.819,0,0,6,0.0498,1.015386389,1,0.124,122.951,0.801,2011
356,Blame It On Me,Post Malone,0.145,0.652,261800,0.591,0,5.65E-06,11,0.164,1.014646111,0,0.0418,121.873,0.274,2018
357,Blank Space,I Prevail,0.00302,0.437,240928,0.863,0,0,11,0.144,1.0152,0,0.0941,194.073,0.233,2014
358,Blank Space,Taylor Swift,0.097,0.757333333,231827,0.694666667,0,5.47E-07,5,0.1042,1.0151625,1,0.057533333,96.001,0.574333333,2014
359,Bleed It Out,Linkin Park,0.114,0.529,166373,0.967,1,0,1,0.61,1.015653611,0,0.0508,140.127,0.596,2007
360,Bleeding Love,Leona Lewis,0.182,0.638333333,262484.3333,0.656333333,0,0,5,0.148666667,1.015088796,1,0.0347,104.0426667,0.207666667,2007
361,Blem,Drake,0.0533,0.726,216558,0.535,0,1.38E-05,7,0.0984,1.014498889,0,0.0476,98.067,0.375,2017
362,Bless The Broken Road,Rascal Flatts,0.671,0.591,226680,0.45,0,2.23E-05,0,0.159,1.0148975,1,0.0266,135.893,0.344,2004
363,Blood On The Leaves,Kanye West,0.395,0.397,359800,0.69,1,0,2,0.101,1.015525556,0,0.195,172.073,0.36,2013
364,Blood.,Kendrick Lamar,0.142,0.357,118067,0.238,1,0.0859,8,0.55,1.012005556,0,0.265,156.907,0.494,2017
365,Bloodline,Ariana Grande,0.0815,0.758,216893,0.665,1,0.000157,2,0.216,1.015225556,0,0.0774,151.976,0.643,2019
366,Blow A Bag,Future,0.218,0.793,194240,0.607,1,4.95E-06,4,0.348,1.014864444,0,0.082,140.992,0.15,2015
367,Blown Away,Carrie Underwood,0.0909,0.531,240133,0.843,0,0,9,0.0283,1.015953056,0,0.0429,136.991,0.392,2012
368,Blue Ain'T Your Color,Keith Urban,0.617,0.69,230600,0.416,0,1.37E-06,7,0.102,1.014481944,1,0.0335,82.45,0.479,2016
369,Blue Christmas,Elvis Presley,0.9,0.465,129173,0.27,0,0.00104,4,0.145,1.012038611,1,0.0425,94.518,0.58,1957
370,Blue Notes,Meek Mill,0.665,0.515,227809,0.431,1,0,4,0.147,1.014374722,1,0.257,141.392,0.184,2016
371,Blue On Black,Five Finger Death Punch,0.00105,0.536,274615,0.844,0,1.43E-05,7,0.0899,1.015109722,1,0.0266,77.996,0.473,2018
372,Blue Orchid,The White Stripes,0.0863,0.481,157560,0.645,0,6.20E-06,10,0.332,1.014295833,0,0.318,151.307,0.612,2005
373,Blue Tacoma,Russell Dickerson,0.0183,0.458,212067,0.897,0,0,9,0.174,1.015311389,1,0.0402,160.131,0.728,2017
374,Blue Tint,Drake,0.013,0.889,162800,0.372,1,0,7,0.184,1.013818333,0,0.357,133.997,0.123,2018
375,Blunt Blowin,Lil Wayne,0.00222,0.721,312960,0.738,1,0,2,0.224,1.015088333,1,0.0649,135.9876667,0.375,2011
376,Blurry,Puddle Of Mudd,0.00748,0.4315,303960,0.937,0,0,3,0.139,1.015410556,0,0.0552,157.4655,0.511,2001
377,Bobby Bitch,Bobby Shmurda,0.0136,0.921,160383,0.525,1,0,11,0.313,1.014392778,1,0.413,130.747,0.794,2014
378,Bodak Yellow,Cardi B,0.0659,0.926,223713,0.703,1,0,11,0.231,1.014906389,0,0.103,125.022,0.485,2018
379,Body And Soul,"Tony Bennett, Amy Winehouse",0.87,0.342,200587,0.249,0,5.09E-05,1,0.152,1.013385556,1,0.0277,94.746,0.203,2011
380,Body Language,Jesse Mccartney,0.0309,0.644,219213,0.748,0,0,0,0.154,1.015425833,1,0.0364,161.434,0.538,2008
381,Body Like A Back Road,Sam Hunt,0.444,0.734,163967,0.458,0,0,5,0.142,1.014630278,1,0.03135,98.9575,0.6555,2017
382,Body Party,Ciara,0.0143,0.577,234040,0.576,0,0,2,0.602,1.014916944,1,0.0563,133.973,0.12,2013
383,Body Say,Demi Lovato,0.00415,0.628,193893,0.74,0,0,5,0.277,1.015323333,0,0.0358,86.983,0.257,2016
384,Bohemian Rhapsody,Panic! At The Disco,0.175,0.386,363114,0.562,0,9.17E-06,10,0.209,1.015454722,1,0.03,72.945,0.228,2016
385,Bohemian Rhapsody,Queen,0.2375,0.394,355120,0.3455,0,6.90E-07,0,0.2025,1.013394028,0,0.0488,144.1175,0.2185,1975
386,Bom Bidi Bom,"Nick Jonas, Nicki Minaj",0.136,0.712,214760,0.511,0,0,6,0.133,1.015076944,1,0.0447,87.007,0.182,2017
387,Bonfire,Craig Morgan,0.119,0.426,179707,0.917,0,0,0,0.153,1.015842222,1,0.103,175.716,0.506,2008
388,Boo'D Up,Ella Mai,0.1221,0.479,247702.5,0.811,0,0,10,0.0812,1.015439861,0,0.0759,81.583,0.2275,2017
389,Boom Clap,Charli Xcx,0.154,0.659,169866,0.911,0,0.000304,4,0.191,1.016033333,1,0.0786,91.999,0.576,2014
390,Boondocks,Little Big Town,0.211,0.41,272347,0.78,0,0,9,0.48,1.015169167,1,0.0332,88.016,0.695,2005
391,Boots On,Randy Houser,0.0387,0.713,170813,0.887,0,1.79E-05,8,0.273,1.015398889,1,0.0322,112.016,0.88,2008
392,Booty,Blac Youngsta,0.000831,0.938,160038,0.549,1,0.000243,1,0.082,1.014342222,1,0.098,144.005,0.412,2018
393,Born This Way,Lady Gaga,0.003485,0.5865,260253,0.8275,0,0,11,0.3295,1.015248611,1,0.1555,123.906,0.501,2011
394,Born To Be Yours,"Kygo, Imagine Dragons",0.3,0.688,193321,0.688,0,0,3,0.0982,1.015044444,1,0.0357,114.011,0.451,2018
395,Born To Fly,Sara Evans,0.00931,0.612,336360,0.663,0,0.0152,1,0.0637,1.014079444,1,0.035,100.178,0.558,2000
396,Boston,Augustana,0.182,0.404,245933,0.571,0,2.08E-05,0,0.129,1.015258611,1,0.0303,147.01,0.29,2005
397,Bother,Stone Sour,0.388,0.272,240400,0.281,1,2.29E-05,1,0.158,1.014546111,1,0.0287,89.914,0.141,2002
398,Bottoms Up,Brantley Gilbert,0.113,0.475,220200,0.857,0,0,7,0.1345,1.015074028,1,0.04335,169.9905,0.544,2014
399,Boulevard Of Broken Dreams,Green Day,0.00552,0.496,262333,0.682,1,2.94E-05,8,0.0589,1.015529167,1,0.0294,167.06,0.474,2017
400,Bounce Back,Big Sean,0.106,0.78,222360,0.575,1,0,1,0.129,1.015103333,0,0.139,81.502,0.273,2017
401,Bound 2,Kanye West,0.145,0.367,229147,0.665,1,0,1,0.113,1.015883056,1,0.0465,148.913,0.31,2013
402,Boy,Lee Brice,0.644,0.498,198973,0.408,0,0,6,0.0993,1.014459444,1,0.0331,78.942,0.383,2017
403,Boyfriend,Ashlee Simpson,0.0321,0.705,179427,0.753,0,6.69E-06,1,0.0655,1.015801667,0,0.0384,128.047,0.906,2005
404,Boyfriend,Big Time Rush,0.0987,0.614,201040,0.857,0,0,1,0.177,1.015508056,0,0.111,164.146,0.677,2010
